bin,packets,z_score,state
930.0,30,2.3613456940568676,burst
940.0,10,-0.4091914995604632,baseline
950.0,12,-0.13213778019873013,baseline
960.0,12,-0.13213778019873013,baseline
970.0,4,-1.2403526576456625,idle
980.0,10,-0.4091914995604632,baseline
990.0,10,-0.4091914995604632,baseline
1000.0,36,3.1925068521420665,burst
1010.0,10,-0.4091914995604632,baseline
1020.0,12,-0.13213778019873013,baseline
1030.0,10,-0.4091914995604632,baseline
1040.0,12,-0.13213778019873013,baseline
1050.0,8,-0.6862452189221963,idle
1060.0,4,-1.2403526576456625,idle
1070.0,34,2.9154531327803337,burst
1080.0,12,-0.13213778019873013,baseline
1090.0,15,0.2834427988438695,baseline
1100.0,5,-1.1018257979647958,idle
1110.0,7,-0.8247720786030629,idle
1120.0,13,0.006389079482136422,baseline
1130.0,13,0.006389079482136422,baseline
1140.0,24,1.5301845359716684,burst
1150.0,13,0.006389079482136422,baseline
1160.0,11,-0.27066463987959666,baseline
1170.0,12,-0.13213778019873013,baseline
1180.0,12,-0.13213778019873013,baseline
1190.0,14,0.14491593916300297,baseline
1200.0,11,-0.27066463987959666,baseline
1210.0,25,1.668711395652535,burst
1220.0,14,0.14491593916300297,baseline
1230.0,12,-0.13213778019873013,baseline
1240.0,13,0.006389079482136422,baseline
1250.0,11,-0.27066463987959666,baseline
1260.0,13,0.006389079482136422,baseline
1270.0,10,-0.4091914995604632,baseline
1280.0,22,1.2531308166099353,baseline
1290.0,12,-0.13213778019873013,baseline
1300.0,10,-0.4091914995604632,baseline
1310.0,12,-0.13213778019873013,baseline
1320.0,10,-0.4091914995604632,baseline
1330.0,12,-0.13213778019873013,baseline
1340.0,12,-0.13213778019873013,baseline
1350.0,22,1.2531308166099353,baseline
1360.0,12,-0.13213778019873013,baseline
1370.0,10,-0.4091914995604632,baseline
1380.0,12,-0.13213778019873013,baseline
1390.0,10,-0.4091914995604632,baseline
1400.0,12,-0.13213778019873013,baseline
1410.0,10,-0.4091914995604632,baseline
1420.0,8,-0.6862452189221963,idle
1430.0,30,2.3613456940568676,burst
1440.0,4,-1.2403526576456625,idle
1450.0,8,-0.6862452189221963,idle
1460.0,12,-0.13213778019873013,baseline
1470.0,10,-0.4091914995604632,baseline
1480.0,12,-0.13213778019873013,baseline
1490.0,10,-0.4091914995604632,baseline
1500.0,22,1.2531308166099353,baseline
1510.0,12,-0.13213778019873013,baseline
1520.0,12,-0.13213778019873013,baseline
1530.0,12,-0.13213778019873013,baseline
1540.0,10,-0.4091914995604632,baseline
1550.0,12,-0.13213778019873013,baseline
1560.0,10,-0.4091914995604632,baseline
1570.0,24,1.5301845359716684,burst
1580.0,14,0.14491593916300297,baseline
1590.0,11,-0.27066463987959666,baseline
1600.0,13,0.006389079482136422,baseline
1610.0,12,-0.13213778019873013,baseline
1620.0,14,0.14491593916300297,baseline
1630.0,11,-0.27066463987959666,baseline
1640.0,22,1.2531308166099353,baseline
1650.0,13,0.006389079482136422,baseline
1660.0,12,-0.13213778019873013,baseline
1670.0,13,0.006389079482136422,baseline
1680.0,11,-0.27066463987959666,baseline
1690.0,13,0.006389079482136422,baseline
1700.0,11,-0.27066463987959666,baseline
1710.0,26,1.8072382553334014,burst
1720.0,13,0.006389079482136422,baseline
1730.0,11,-0.27066463987959666,baseline
1740.0,13,0.006389079482136422,baseline
1750.0,10,-0.4091914995604632,baseline
1760.0,12,-0.13213778019873013,baseline
1770.0,10,-0.4091914995604632,baseline
1780.0,8,-0.6862452189221963,idle
1790.0,26,1.8072382553334014,burst
1800.0,4,-1.2403526576456625,idle
1810.0,6,-0.9632989382839294,idle
1820.0,12,-0.13213778019873013,baseline
1830.0,10,-0.4091914995604632,baseline
1840.0,12,-0.13213778019873013,baseline
1850.0,12,-0.13213778019873013,baseline
1860.0,22,1.2531308166099353,baseline
1870.0,12,-0.13213778019873013,baseline
1880.0,10,-0.4091914995604632,baseline
1890.0,12,-0.13213778019873013,baseline
1900.0,10,-0.4091914995604632,baseline
1910.0,12,-0.13213778019873013,baseline
1920.0,10,-0.4091914995604632,baseline
1930.0,34,2.9154531327803337,burst
1940.0,10,-0.4091914995604632,baseline
1950.0,12,-0.13213778019873013,baseline
1960.0,4,-1.2403526576456625,idle
1970.0,6,-0.9632989382839294,idle
1980.0,12,-0.13213778019873013,baseline
1990.0,10,-0.4091914995604632,baseline
2000.0,34,2.9154531327803337,burst
2010.0,10,-0.4091914995604632,baseline
2020.0,4,-1.2403526576456625,idle
2030.0,8,-0.6862452189221963,idle
2040.0,10,-0.4091914995604632,baseline
2050.0,14,0.14491593916300297,baseline
2060.0,12,-0.13213778019873013,baseline
2070.0,34,2.9154531327803337,burst
2080.0,11,-0.27066463987959666,baseline
2090.0,13,0.006389079482136422,baseline
2100.0,10,-0.4091914995604632,baseline
2110.0,2,-1.5174063770073956,idle
2120.0,13,0.006389079482136422,baseline
2130.0,11,-0.27066463987959666,baseline
2140.0,36,3.1925068521420665,burst
2150.0,11,-0.27066463987959666,baseline
2160.0,13,0.006389079482136422,baseline
2170.0,11,-0.27066463987959666,baseline
2180.0,13,0.006389079482136422,baseline
2190.0,12,-0.13213778019873013,baseline
2200.0,23,1.391657676290802,baseline
2210.0,12,-0.13213778019873013,baseline
2220.0,11,-0.27066463987959666,baseline
2230.0,12,-0.13213778019873013,baseline
2240.0,10,-0.4091914995604632,baseline
2250.0,12,-0.13213778019873013,baseline
2260.0,10,-0.4091914995604632,baseline
2270.0,22,1.2531308166099353,baseline
2280.0,12,-0.13213778019873013,baseline
2290.0,12,-0.13213778019873013,baseline
2300.0,12,-0.13213778019873013,baseline
2310.0,10,-0.4091914995604632,baseline
2320.0,12,-0.13213778019873013,baseline
2330.0,10,-0.4091914995604632,baseline
2340.0,24,1.5301845359716684,burst
2350.0,12,-0.13213778019873013,baseline
2360.0,10,-0.4091914995604632,baseline
2370.0,12,-0.13213778019873013,baseline
2380.0,10,-0.4091914995604632,baseline
2390.0,12,-0.13213778019873013,baseline
2400.0,10,-0.4091914995604632,baseline
2410.0,24,1.5301845359716684,burst
2420.0,12,-0.13213778019873013,baseline
2430.0,10,-0.4091914995604632,baseline
2440.0,12,-0.13213778019873013,baseline
2450.0,10,-0.4091914995604632,baseline
2460.0,12,-0.13213778019873013,baseline
2470.0,10,-0.4091914995604632,baseline
2480.0,22,1.2531308166099353,baseline
2490.0,12,-0.13213778019873013,baseline
2500.0,10,-0.4091914995604632,baseline
2510.0,12,-0.13213778019873013,baseline
2520.0,10,-0.4091914995604632,baseline
2530.0,14,0.14491593916300297,baseline
2540.0,11,-0.27066463987959666,baseline
2550.0,23,1.391657676290802,baseline
2560.0,13,0.006389079482136422,baseline
2570.0,12,-0.13213778019873013,baseline
2580.0,15,0.2834427988438695,baseline
2590.0,10,-0.4091914995604632,baseline
2600.0,13,0.006389079482136422,baseline
2610.0,13,0.006389079482136422,baseline
2620.0,18,0.6990233778864692,baseline
2630.0,19,0.8375502375673357,baseline
2640.0,11,-0.27066463987959666,baseline
2650.0,9,-0.5477183592413297,idle
2660.0,5,-1.1018257979647958,idle
2670.0,12,-0.13213778019873013,baseline
2680.0,13,0.006389079482136422,baseline
2690.0,13,0.006389079482136422,baseline
2700.0,34,2.9154531327803337,burst
2710.0,10,-0.4091914995604632,baseline
2720.0,12,-0.13213778019873013,baseline
2730.0,10,-0.4091914995604632,baseline
2740.0,12,-0.13213778019873013,baseline
2750.0,10,-0.4091914995604632,baseline
2760.0,16,0.42196965852473606,baseline
2770.0,18,0.6990233778864692,baseline
2780.0,10,-0.4091914995604632,baseline
2790.0,12,-0.13213778019873013,baseline
2800.0,10,-0.4091914995604632,baseline
2810.0,12,-0.13213778019873013,baseline
2820.0,10,-0.4091914995604632,baseline
2830.0,26,1.8072382553334014,burst
2840.0,12,-0.13213778019873013,baseline
2850.0,12,-0.13213778019873013,baseline
2860.0,12,-0.13213778019873013,baseline
2870.0,10,-0.4091914995604632,baseline
2880.0,12,-0.13213778019873013,baseline
2890.0,10,-0.4091914995604632,baseline
2900.0,22,1.2531308166099353,baseline
2910.0,12,-0.13213778019873013,baseline
2920.0,10,-0.4091914995604632,baseline
2930.0,12,-0.13213778019873013,baseline
2940.0,10,-0.4091914995604632,baseline
2950.0,12,-0.13213778019873013,baseline
2960.0,12,-0.13213778019873013,baseline
2970.0,22,1.2531308166099353,baseline
2980.0,12,-0.13213778019873013,baseline
2990.0,12,-0.13213778019873013,baseline
3000.0,12,-0.13213778019873013,baseline
3010.0,13,0.006389079482136422,baseline
3020.0,14,0.14491593916300297,baseline
3030.0,10,-0.4091914995604632,baseline
3040.0,13,0.006389079482136422,baseline
3050.0,23,1.391657676290802,baseline
3060.0,12,-0.13213778019873013,baseline
3070.0,13,0.006389079482136422,baseline
3080.0,11,-0.27066463987959666,baseline
3090.0,12,-0.13213778019873013,baseline
3100.0,12,-0.13213778019873013,baseline
3110.0,23,1.391657676290802,baseline
3120.0,13,0.006389079482136422,baseline
3130.0,10,-0.4091914995604632,baseline
3140.0,14,0.14491593916300297,baseline
3150.0,12,-0.13213778019873013,baseline
3160.0,13,0.006389079482136422,baseline
3170.0,11,-0.27066463987959666,baseline
3180.0,26,1.8072382553334014,burst
3190.0,12,-0.13213778019873013,baseline
3200.0,10,-0.4091914995604632,baseline
3210.0,12,-0.13213778019873013,baseline
3220.0,10,-0.4091914995604632,baseline
3230.0,12,-0.13213778019873013,baseline
3240.0,12,-0.13213778019873013,baseline
3250.0,22,1.2531308166099353,baseline
3260.0,12,-0.13213778019873013,baseline
3270.0,10,-0.4091914995604632,baseline
3280.0,12,-0.13213778019873013,baseline
3290.0,10,-0.4091914995604632,baseline
3300.0,12,-0.13213778019873013,baseline
3310.0,10,-0.4091914995604632,baseline
3320.0,22,1.2531308166099353,baseline
3330.0,12,-0.13213778019873013,baseline
3340.0,12,-0.13213778019873013,baseline
3350.0,12,-0.13213778019873013,baseline
3360.0,10,-0.4091914995604632,baseline
3370.0,12,-0.13213778019873013,baseline
3380.0,12,-0.13213778019873013,baseline
3390.0,22,1.2531308166099353,baseline
3400.0,12,-0.13213778019873013,baseline
3410.0,12,-0.13213778019873013,baseline
3420.0,12,-0.13213778019873013,baseline
3430.0,10,-0.4091914995604632,baseline
3440.0,12,-0.13213778019873013,baseline
3450.0,10,-0.4091914995604632,baseline
3460.0,22,1.2531308166099353,baseline
3470.0,12,-0.13213778019873013,baseline
3480.0,10,-0.4091914995604632,baseline
3490.0,14,0.14491593916300297,baseline
3500.0,13,0.006389079482136422,baseline
3510.0,14,0.14491593916300297,baseline
3520.0,10,-0.4091914995604632,baseline
3530.0,23,1.391657676290802,baseline
3540.0,14,0.14491593916300297,baseline
3550.0,11,-0.27066463987959666,baseline
3560.0,13,0.006389079482136422,baseline
3570.0,10,-0.4091914995604632,baseline
3580.0,14,0.14491593916300297,baseline
3590.0,5,-1.1018257979647958,idle
3600.0,7,-0.8247720786030629,idle
3610.0,36,3.1925068521420665,burst
3620.0,14,0.14491593916300297,baseline
3630.0,14,0.14491593916300297,baseline
3640.0,5,-1.1018257979647958,idle
3650.0,6,-0.9632989382839294,idle
3660.0,13,0.006389079482136422,baseline
3670.0,10,-0.4091914995604632,baseline
3680.0,34,2.9154531327803337,burst
3690.0,12,-0.13213778019873013,baseline
3700.0,12,-0.13213778019873013,baseline
3710.0,10,-0.4091914995604632,baseline
3720.0,12,-0.13213778019873013,baseline
3730.0,4,-1.2403526576456625,idle
3740.0,6,-0.9632989382839294,idle
3750.0,38,3.4695605715038,burst
3760.0,10,-0.4091914995604632,baseline
3770.0,4,-1.2403526576456625,idle
3780.0,8,-0.6862452189221963,idle
3790.0,10,-0.4091914995604632,baseline
3800.0,12,-0.13213778019873013,baseline
3810.0,10,-0.4091914995604632,baseline
3820.0,34,2.9154531327803337,burst
3830.0,4,-1.2403526576456625,idle
3840.0,8,-0.6862452189221963,idle
3850.0,12,-0.13213778019873013,baseline
3860.0,10,-0.4091914995604632,baseline
3870.0,12,-0.13213778019873013,baseline
3880.0,12,-0.13213778019873013,baseline
3890.0,22,1.2531308166099353,baseline
3900.0,12,-0.13213778019873013,baseline
3910.0,10,-0.4091914995604632,baseline
3920.0,12,-0.13213778019873013,baseline
3930.0,10,-0.4091914995604632,baseline
3940.0,12,-0.13213778019873013,baseline
3950.0,12,-0.13213778019873013,baseline
3960.0,22,1.2531308166099353,baseline
3970.0,14,0.14491593916300297,baseline
3980.0,11,-0.27066463987959666,baseline
3990.0,13,0.006389079482136422,baseline
4000.0,10,-0.4091914995604632,baseline
4010.0,14,0.14491593916300297,baseline
4020.0,12,-0.13213778019873013,baseline
4030.0,22,1.2531308166099353,baseline
4040.0,13,0.006389079482136422,baseline
4050.0,11,-0.27066463987959666,baseline
4060.0,14,0.14491593916300297,baseline
4070.0,11,-0.27066463987959666,baseline
4080.0,13,0.006389079482136422,baseline
4090.0,11,-0.27066463987959666,baseline
4100.0,23,1.391657676290802,baseline
4110.0,14,0.14491593916300297,baseline
4120.0,11,-0.27066463987959666,baseline
4130.0,13,0.006389079482136422,baseline
4140.0,23,1.391657676290802,baseline
4150.0,12,-0.13213778019873013,baseline
4160.0,12,-0.13213778019873013,baseline
4170.0,38,3.4695605715038,burst
4180.0,4,-1.2403526576456625,idle
4190.0,8,-0.6862452189221963,idle
4200.0,12,-0.13213778019873013,baseline
4210.0,10,-0.4091914995604632,baseline
4220.0,12,-0.13213778019873013,baseline
4230.0,10,-0.4091914995604632,baseline
4240.0,28,2.0842919746951347,burst
4250.0,12,-0.13213778019873013,baseline
4260.0,10,-0.4091914995604632,baseline
4270.0,12,-0.13213778019873013,baseline
4280.0,10,-0.4091914995604632,baseline
4290.0,12,-0.13213778019873013,baseline
4300.0,10,-0.4091914995604632,baseline
4310.0,34,2.9154531327803337,burst
4320.0,10,-0.4091914995604632,baseline
4330.0,12,-0.13213778019873013,baseline
4340.0,10,-0.4091914995604632,baseline
4350.0,4,-1.2403526576456625,idle
4360.0,8,-0.6862452189221963,idle
4370.0,10,-0.4091914995604632,baseline
4380.0,38,3.4695605715038,burst
4390.0,12,-0.13213778019873013,baseline
4400.0,12,-0.13213778019873013,baseline
4410.0,10,-0.4091914995604632,baseline
4420.0,4,-1.2403526576456625,idle
4430.0,8,-0.6862452189221963,idle
4440.0,10,-0.4091914995604632,baseline
4450.0,24,1.5301845359716684,burst
4460.0,13,0.006389079482136422,baseline
4470.0,11,-0.27066463987959666,baseline
4480.0,13,0.006389079482136422,baseline
4490.0,14,0.14491593916300297,baseline
4500.0,14,0.14491593916300297,baseline
4510.0,11,-0.27066463987959666,baseline
4520.0,23,1.391657676290802,baseline
4530.0,13,0.006389079482136422,baseline
4540.0,14,0.14491593916300297,baseline
4550.0,14,0.14491593916300297,baseline
4560.0,13,0.006389079482136422,baseline
4570.0,12,-0.13213778019873013,baseline
4580.0,12,-0.13213778019873013,baseline
4590.0,36,3.1925068521420665,burst
4600.0,11,-0.27066463987959666,baseline
4610.0,4,-1.2403526576456625,idle
4620.0,10,-0.4091914995604632,baseline
4630.0,10,-0.4091914995604632,baseline
4640.0,12,-0.13213778019873013,baseline
4650.0,10,-0.4091914995604632,baseline
4660.0,22,1.2531308166099353,baseline
4670.0,12,-0.13213778019873013,baseline
4680.0,10,-0.4091914995604632,baseline
4690.0,12,-0.13213778019873013,baseline
4700.0,10,-0.4091914995604632,baseline
4710.0,12,-0.13213778019873013,baseline
4720.0,10,-0.4091914995604632,baseline
4730.0,22,1.2531308166099353,baseline
4740.0,12,-0.13213778019873013,baseline
4750.0,10,-0.4091914995604632,baseline
4760.0,12,-0.13213778019873013,baseline
4770.0,10,-0.4091914995604632,baseline
4780.0,12,-0.13213778019873013,baseline
4790.0,10,-0.4091914995604632,baseline
4800.0,16,0.42196965852473606,baseline
4810.0,22,1.2531308166099353,baseline
4820.0,10,-0.4091914995604632,baseline
4830.0,12,-0.13213778019873013,baseline
4840.0,10,-0.4091914995604632,baseline
4850.0,12,-0.13213778019873013,baseline
4860.0,10,-0.4091914995604632,baseline
4870.0,22,1.2531308166099353,baseline
4880.0,12,-0.13213778019873013,baseline
4890.0,12,-0.13213778019873013,baseline
4900.0,12,-0.13213778019873013,baseline
4910.0,10,-0.4091914995604632,baseline
4920.0,12,-0.13213778019873013,baseline
4930.0,12,-0.13213778019873013,baseline
4940.0,17,0.5604965182056026,baseline
4950.0,23,1.391657676290802,baseline
4960.0,10,-0.4091914995604632,baseline
4970.0,14,0.14491593916300297,baseline
4980.0,12,-0.13213778019873013,baseline
4990.0,12,-0.13213778019873013,baseline
5000.0,11,-0.27066463987959666,baseline
5010.0,22,1.2531308166099353,baseline
5020.0,14,0.14491593916300297,baseline
